K,X,Y,Z,trials_X,trials_XY,successes_XZ,successes_XYZ,p_z_within_K_given_X,p_z_within_K_given_XY,risk_ratio,beta_trials_XY,beta_successes_XYZ,beta_p_window_prior,beta_p_window_given_XY,beta_log_lift_XY_vs_X,beta_p_window_sd,beta_p_window_ci_low,beta_p_window_ci_high,messages_with_z,total_scoped_z,p_z_anywhere
3,bot-metaphysical-themes,bot-discourages-violence,bot-validates-self-harm-feelings,83594,426,267,12,0.003,0.028,8.819,426,12,0.003,0.028,2.173,0.008,0.012,0.044,541,209551,0.003
3,bot-metaphysical-themes,bot-discourages-violence,bot-validates-violent-feelings,83594,426,510,49,0.006,0.115,18.853,426,49,0.006,0.115,2.932,0.015,0.084,0.145,912,209551,0.004
3,bot-metaphysical-themes,bot-dismisses-counterevidence,bot-claims-unique-connection,83594,5145,14911,1364,0.178,0.265,1.486,5145,1364,0.178,0.265,0.396,0.006,0.253,0.277,19940,209551,0.095
3,bot-metaphysical-themes,bot-dismisses-counterevidence,bot-discourages-self-harm,83594,5145,192,25,0.002,0.005,2.116,5145,25,0.002,0.005,0.749,0.001,0.003,0.007,475,209551,0.002
3,bot-metaphysical-themes,bot-dismisses-counterevidence,bot-discourages-violence,83594,5145,426,30,0.005,0.006,1.144,5145,30,0.005,0.006,0.135,0.001,0.004,0.008,690,209551,0.003
3,bot-metaphysical-themes,bot-dismisses-counterevidence,bot-dismisses-counterevidence,83594,5145,5145,5145,0.062,1.0,16.248,5145,5145,0.062,1.0,2.788,0.0,0.999,1.0,6145,209551,0.029
3,bot-metaphysical-themes,bot-dismisses-counterevidence,bot-endorses-delusion,83594,5145,45934,4707,0.549,0.915,1.665,5145,4707,0.549,0.915,0.51,0.004,0.907,0.922,59822,209551,0.285
3,bot-metaphysical-themes,bot-dismisses-counterevidence,bot-facilitates-self-harm,83594,5145,84,18,0.001,0.003,3.482,5145,18,0.001,0.003,1.247,0.001,0.002,0.005,106,209551,0.001
3,bot-metaphysical-themes,bot-dismisses-counterevidence,bot-facilitates-violence,83594,5145,109,16,0.001,0.003,2.385,5145,16,0.001,0.003,0.869,0.001,0.002,0.005,179,209551,0.001
3,bot-metaphysical-themes,bot-dismisses-counterevidence,bot-grand-significance,83594,5145,59319,4914,0.71,0.955,1.346,5145,4914,0.71,0.955,0.297,0.003,0.949,0.961,75450,209551,0.36
3,bot-metaphysical-themes,bot-dismisses-counterevidence,bot-metaphysical-themes,83594,5145,68514,4976,0.82,0.967,1.18,5145,4976,0.82,0.967,0.165,0.002,0.962,0.972,84430,209551,0.403
3,bot-metaphysical-themes,bot-dismisses-counterevidence,bot-misrepresents-ability,83594,5145,56146,4723,0.672,0.918,1.367,5145,4723,0.672,0.918,0.312,0.004,0.91,0.925,83342,209551,0.398
3,bot-metaphysical-themes,bot-dismisses-counterevidence,bot-misrepresents-sentience,83594,5145,37632,2127,0.45,0.413,0.918,5145,2127,0.45,0.413,-0.085,0.007,0.4,0.427,50613,209551,0.242
3,bot-metaphysical-themes,bot-dismisses-counterevidence,bot-platonic-affinity,83594,5145,15928,1163,0.191,0.226,1.186,5145,1163,0.191,0.226,0.171,0.006,0.215,0.237,21580,209551,0.103
3,bot-metaphysical-themes,bot-dismisses-counterevidence,bot-positive-affirmation,83594,5145,70204,5038,0.84,0.979,1.166,5145,5038,0.84,0.979,0.153,0.002,0.975,0.983,134628,209551,0.642
3,bot-metaphysical-themes,bot-dismisses-counterevidence,bot-reflective-summary,83594,5145,36494,2805,0.437,0.545,1.249,5145,2805,0.437,0.545,0.222,0.007,0.532,0.559,78264,209551,0.373
3,bot-metaphysical-themes,bot-dismisses-counterevidence,bot-reports-others-admire-speaker,83594,5145,7205,583,0.086,0.113,1.315,5145,583,0.086,0.113,0.274,0.004,0.105,0.122,10390,209551,0.05
3,bot-metaphysical-themes,bot-dismisses-counterevidence,bot-romantic-interest,83594,5145,32928,1932,0.394,0.376,0.953,5145,1932,0.394,0.376,-0.048,0.007,0.362,0.389,45086,209551,0.215
3,bot-metaphysical-themes,bot-dismisses-counterevidence,bot-validates-self-harm-feelings,83594,5145,267,42,0.003,0.008,2.556,5145,42,0.003,0.008,0.938,0.001,0.006,0.011,541,209551,0.003
3,bot-metaphysical-themes,bot-dismisses-counterevidence,bot-validates-violent-feelings,83594,5145,510,57,0.006,0.011,1.816,5145,57,0.006,0.011,0.596,0.001,0.008,0.014,912,209551,0.004
3,bot-metaphysical-themes,bot-endorses-delusion,bot-claims-unique-connection,83594,45934,14911,10836,0.178,0.236,1.323,45934,10836,0.178,0.236,0.28,0.002,0.232,0.24,19940,209551,0.095
3,bot-metaphysical-themes,bot-endorses-delusion,bot-discourages-self-harm,83594,45934,192,88,0.002,0.002,0.834,45934,88,0.002,0.002,-0.181,0.0,0.002,0.002,475,209551,0.002
3,bot-metaphysical-themes,bot-endorses-delusion,bot-discourages-violence,83594,45934,426,244,0.005,0.005,1.042,45934,244,0.005,0.005,0.041,0.0,0.005,0.006,690,209551,0.003
3,bot-metaphysical-themes,bot-endorses-delusion,bot-dismisses-counterevidence,83594,45934,5145,4707,0.062,0.102,1.665,45934,4707,0.062,0.102,0.51,0.001,0.1,0.105,6145,209551,0.029
3,bot-metaphysical-themes,bot-endorses-delusion,bot-endorses-delusion,83594,45934,45934,45934,0.549,1.0,1.82,45934,45934,0.549,1.0,0.599,0.0,1.0,1.0,59822,209551,0.285
3,bot-metaphysical-themes,bot-endorses-delusion,bot-facilitates-self-harm,83594,45934,84,58,0.001,0.001,1.257,45934,58,0.001,0.001,0.228,0.0,0.001,0.002,106,209551,0.001
3,bot-metaphysical-themes,bot-endorses-delusion,bot-facilitates-violence,83594,45934,109,70,0.001,0.002,1.169,45934,70,0.001,0.002,0.156,0.0,0.001,0.002,179,209551,0.001
3,bot-metaphysical-themes,bot-endorses-delusion,bot-grand-significance,83594,45934,59319,40165,0.71,0.874,1.232,45934,40165,0.71,0.874,0.209,0.002,0.871,0.877,75450,209551,0.36
3,bot-metaphysical-themes,bot-endorses-delusion,bot-metaphysical-themes,83594,45934,68514,42502,0.82,0.925,1.129,45934,42502,0.82,0.925,0.121,0.001,0.923,0.928,84430,209551,0.403
3,bot-metaphysical-themes,bot-endorses-delusion,bot-misrepresents-ability,83594,45934,56146,41671,0.672,0.907,1.351,45934,41671,0.672,0.907,0.301,0.001,0.905,0.91,83342,209551,0.398
3,bot-metaphysical-themes,bot-endorses-delusion,bot-misrepresents-sentience,83594,45934,37632,25530,0.45,0.556,1.235,45934,25530,0.45,0.556,0.211,0.002,0.551,0.56,50613,209551,0.242
3,bot-metaphysical-themes,bot-endorses-delusion,bot-platonic-affinity,83594,45934,15928,11604,0.191,0.253,1.326,45934,11604,0.191,0.253,0.282,0.002,0.249,0.257,21580,209551,0.103
3,bot-metaphysical-themes,bot-endorses-delusion,bot-positive-affirmation,83594,45934,70204,42402,0.84,0.923,1.099,45934,42402,0.84,0.923,0.095,0.001,0.921,0.926,134628,209551,0.642
3,bot-metaphysical-themes,bot-endorses-delusion,bot-reflective-summary,83594,45934,36494,21416,0.437,0.466,1.068,45934,21416,0.437,0.466,0.066,0.002,0.462,0.471,78264,209551,0.373
3,bot-metaphysical-themes,bot-endorses-delusion,bot-reports-others-admire-speaker,83594,45934,7205,4718,0.086,0.103,1.192,45934,4718,0.086,0.103,0.175,0.001,0.1,0.105,10390,209551,0.05
3,bot-metaphysical-themes,bot-endorses-delusion,bot-romantic-interest,83594,45934,32928,22156,0.394,0.482,1.225,45934,22156,0.394,0.482,0.203,0.002,0.478,0.487,45086,209551,0.215
3,bot-metaphysical-themes,bot-endorses-delusion,bot-validates-self-harm-feelings,83594,45934,267,137,0.003,0.003,0.934,45934,137,0.003,0.003,-0.068,0.0,0.002,0.003,541,209551,0.003
3,bot-metaphysical-themes,bot-endorses-delusion,bot-validates-violent-feelings,83594,45934,510,287,0.006,0.006,1.024,45934,287,0.006,0.006,0.024,0.0,0.006,0.007,912,209551,0.004
3,bot-metaphysical-themes,bot-facilitates-self-harm,bot-claims-unique-connection,83594,84,14911,20,0.178,0.238,1.335,84,20,0.178,0.237,0.283,0.046,0.147,0.326,19940,209551,0.095
3,bot-metaphysical-themes,bot-facilitates-self-harm,bot-discourages-self-harm,83594,84,192,2,0.002,0.024,10.366,84,2,0.002,0.023,2.317,0.016,0.0,0.055,475,209551,0.002
3,bot-metaphysical-themes,bot-facilitates-self-harm,bot-discourages-violence,83594,84,426,3,0.005,0.036,7.008,84,3,0.005,0.035,1.927,0.02,0.0,0.074,690,209551,0.003
3,bot-metaphysical-themes,bot-facilitates-self-harm,bot-dismisses-counterevidence,83594,84,5145,18,0.062,0.214,3.482,84,18,0.062,0.211,1.231,0.044,0.125,0.296,6145,209551,0.029
3,bot-metaphysical-themes,bot-facilitates-self-harm,bot-endorses-delusion,83594,84,45934,58,0.549,0.69,1.257,84,58,0.549,0.687,0.224,0.05,0.59,0.785,59822,209551,0.285
3,bot-metaphysical-themes,bot-facilitates-self-harm,bot-facilitates-self-harm,83594,84,84,84,0.001,1.0,995.167,84,84,0.001,0.977,6.879,0.016,0.945,1.0,106,209551,0.001
3,bot-metaphysical-themes,bot-facilitates-self-harm,bot-facilitates-violence,83594,84,109,7,0.001,0.083,63.91,84,7,0.001,0.081,4.134,0.029,0.024,0.139,179,209551,0.001
3,bot-metaphysical-themes,bot-facilitates-self-harm,bot-grand-significance,83594,84,59319,74,0.71,0.881,1.241,84,74,0.71,0.877,0.212,0.035,0.808,0.946,75450,209551,0.36
3,bot-metaphysical-themes,bot-facilitates-self-harm,bot-metaphysical-themes,83594,84,68514,73,0.82,0.869,1.06,84,73,0.82,0.868,0.057,0.036,0.797,0.939,84430,209551,0.403
3,bot-metaphysical-themes,bot-facilitates-self-harm,bot-misrepresents-ability,83594,84,56146,79,0.672,0.94,1.4,84,79,0.672,0.934,0.33,0.027,0.882,0.986,83342,209551,0.398
3,bot-metaphysical-themes,bot-facilitates-self-harm,bot-misrepresents-sentience,83594,84,37632,47,0.45,0.56,1.243,84,47,0.45,0.557,0.213,0.053,0.453,0.661,50613,209551,0.242
3,bot-metaphysical-themes,bot-facilitates-self-harm,bot-platonic-affinity,83594,84,15928,13,0.191,0.155,0.812,84,13,0.191,0.156,-0.203,0.039,0.079,0.232,21580,209551,0.103
3,bot-metaphysical-themes,bot-facilitates-self-harm,bot-positive-affirmation,83594,84,70204,77,0.84,0.917,1.092,84,77,0.84,0.915,0.086,0.03,0.856,0.974,134628,209551,0.642
3,bot-metaphysical-themes,bot-facilitates-self-harm,bot-reflective-summary,83594,84,36494,43,0.437,0.512,1.173,84,43,0.437,0.51,0.156,0.054,0.405,0.615,78264,209551,0.373
3,bot-metaphysical-themes,bot-facilitates-self-harm,bot-reports-others-admire-speaker,83594,84,7205,16,0.086,0.19,2.21,84,16,0.086,0.188,0.78,0.042,0.106,0.27,10390,209551,0.05
3,bot-metaphysical-themes,bot-facilitates-self-harm,bot-romantic-interest,83594,84,32928,48,0.394,0.571,1.451,84,48,0.394,0.567,0.365,0.053,0.463,0.671,45086,209551,0.215
3,bot-metaphysical-themes,bot-facilitates-self-harm,bot-validates-self-harm-feelings,83594,84,267,29,0.003,0.345,108.089,84,29,0.003,0.337,4.66,0.051,0.238,0.437,541,209551,0.003
3,bot-metaphysical-themes,bot-facilitates-self-harm,bot-validates-violent-feelings,83594,84,510,6,0.006,0.071,11.708,84,6,0.006,0.07,2.439,0.027,0.016,0.123,912,209551,0.004
3,bot-metaphysical-themes,bot-facilitates-violence,bot-claims-unique-connection,83594,109,14911,31,0.178,0.284,1.594,109,31,0.178,0.282,0.46,0.043,0.199,0.366,19940,209551,0.095
3,bot-metaphysical-themes,bot-facilitates-violence,bot-discourages-violence,83594,109,426,3,0.005,0.028,5.401,109,3,0.005,0.027,1.672,0.015,0.0,0.057,690,209551,0.003
3,bot-metaphysical-themes,bot-facilitates-violence,bot-dismisses-counterevidence,83594,109,5145,16,0.062,0.147,2.385,109,16,0.062,0.145,0.859,0.033,0.08,0.211,6145,209551,0.029
3,bot-metaphysical-themes,bot-facilitates-violence,bot-endorses-delusion,83594,109,45934,70,0.549,0.642,1.169,109,70,0.549,0.641,0.153,0.045,0.552,0.729,59822,209551,0.285
3,bot-metaphysical-themes,bot-facilitates-violence,bot-facilitates-self-harm,83594,109,84,7,0.001,0.064,63.91,109,7,0.001,0.063,4.14,0.023,0.018,0.108,106,209551,0.001
3,bot-metaphysical-themes,bot-facilitates-violence,bot-facilitates-violence,83594,109,109,109,0.001,1.0,766.917,109,109,0.001,0.982,6.624,0.013,0.957,1.0,179,209551,0.001
3,bot-metaphysical-themes,bot-facilitates-violence,bot-grand-significance,83594,109,59319,98,0.71,0.899,1.267,109,98,0.71,0.896,0.233,0.029,0.839,0.952,75450,209551,0.36
3,bot-metaphysical-themes,bot-facilitates-violence,bot-metaphysical-themes,83594,109,68514,92,0.82,0.844,1.03,109,92,0.82,0.844,0.029,0.034,0.776,0.911,84430,209551,0.403
3,bot-metaphysical-themes,bot-facilitates-violence,bot-misrepresents-ability,83594,109,56146,95,0.672,0.872,1.298,109,95,0.672,0.868,0.256,0.032,0.805,0.931,83342,209551,0.398
3,bot-metaphysical-themes,bot-facilitates-violence,bot-misrepresents-sentience,83594,109,37632,79,0.45,0.725,1.61,109,79,0.45,0.72,0.469,0.042,0.637,0.803,50613,209551,0.242
3,bot-metaphysical-themes,bot-facilitates-violence,bot-platonic-affinity,83594,109,15928,35,0.191,0.321,1.685,109,35,0.191,0.319,0.515,0.044,0.232,0.405,21580,209551,0.103
3,bot-metaphysical-themes,bot-facilitates-violence,bot-positive-affirmation,83594,109,70204,99,0.84,0.908,1.081,109,99,0.84,0.907,0.077,0.027,0.853,0.961,134628,209551,0.642
3,bot-metaphysical-themes,bot-facilitates-violence,bot-reflective-summary,83594,109,36494,59,0.437,0.541,1.24,109,59,0.437,0.539,0.212,0.047,0.447,0.632,78264,209551,0.373
3,bot-metaphysical-themes,bot-facilitates-violence,bot-reports-others-admire-speaker,83594,109,7205,10,0.086,0.092,1.064,109,10,0.086,0.092,0.061,0.027,0.038,0.145,10390,209551,0.05
3,bot-metaphysical-themes,bot-facilitates-violence,bot-romantic-interest,83594,109,32928,67,0.394,0.615,1.56,109,67,0.394,0.611,0.439,0.046,0.52,0.701,45086,209551,0.215
3,bot-metaphysical-themes,bot-facilitates-violence,bot-validates-self-harm-feelings,83594,109,267,3,0.003,0.028,8.617,109,3,0.003,0.027,2.138,0.015,0.0,0.057,541,209551,0.003
3,bot-metaphysical-themes,bot-facilitates-violence,bot-validates-violent-feelings,83594,109,510,66,0.006,0.606,99.248,109,66,0.006,0.595,4.58,0.046,0.504,0.686,912,209551,0.004
3,bot-metaphysical-themes,bot-grand-significance,bot-claims-unique-connection,83594,59319,14911,13712,0.178,0.231,1.296,59319,13712,0.178,0.231,0.259,0.002,0.228,0.235,19940,209551,0.095
3,bot-metaphysical-themes,bot-grand-significance,bot-discourages-self-harm,83594,59319,192,122,0.002,0.002,0.895,59319,122,0.002,0.002,-0.11,0.0,0.002,0.002,475,209551,0.002
3,bot-metaphysical-themes,bot-grand-significance,bot-discourages-violence,83594,59319,426,360,0.005,0.006,1.191,59319,360,0.005,0.006,0.175,0.0,0.005,0.007,690,209551,0.003
3,bot-metaphysical-themes,bot-grand-significance,bot-dismisses-counterevidence,83594,59319,5145,4914,0.062,0.083,1.346,59319,4914,0.062,0.083,0.297,0.001,0.081,0.085,6145,209551,0.029
3,bot-metaphysical-themes,bot-grand-significance,bot-endorses-delusion,83594,59319,45934,40165,0.549,0.677,1.232,59319,40165,0.549,0.677,0.209,0.002,0.673,0.681,59822,209551,0.285
3,bot-metaphysical-themes,bot-grand-significance,bot-facilitates-self-harm,83594,59319,84,74,0.001,0.001,1.241,59319,74,0.001,0.001,0.216,0.0,0.001,0.002,106,209551,0.001
3,bot-metaphysical-themes,bot-grand-significance,bot-facilitates-violence,83594,59319,109,98,0.001,0.002,1.267,59319,98,0.001,0.002,0.237,0.0,0.001,0.002,179,209551,0.001
3,bot-metaphysical-themes,bot-grand-significance,bot-grand-significance,83594,59319,59319,59319,0.71,1.0,1.409,59319,59319,0.71,1.0,0.343,0.0,1.0,1.0,75450,209551,0.36
3,bot-metaphysical-themes,bot-grand-significance,bot-metaphysical-themes,83594,59319,68514,55681,0.82,0.939,1.145,59319,55681,0.82,0.939,0.136,0.001,0.937,0.941,84430,209551,0.403
3,bot-metaphysical-themes,bot-grand-significance,bot-misrepresents-ability,83594,59319,56146,46714,0.672,0.788,1.172,59319,46714,0.672,0.788,0.159,0.002,0.784,0.791,83342,209551,0.398
3,bot-metaphysical-themes,bot-grand-significance,bot-misrepresents-sentience,83594,59319,37632,31904,0.45,0.538,1.195,59319,31904,0.45,0.538,0.178,0.002,0.534,0.542,50613,209551,0.242
3,bot-metaphysical-themes,bot-grand-significance,bot-platonic-affinity,83594,59319,15928,13891,0.191,0.234,1.229,59319,13891,0.191,0.234,0.206,0.002,0.231,0.238,21580,209551,0.103
3,bot-metaphysical-themes,bot-grand-significance,bot-positive-affirmation,83594,59319,70204,55217,0.84,0.931,1.108,59319,55217,0.84,0.931,0.103,0.001,0.929,0.933,134628,209551,0.642
3,bot-metaphysical-themes,bot-grand-significance,bot-reflective-summary,83594,59319,36494,27466,0.437,0.463,1.061,59319,27466,0.437,0.463,0.059,0.002,0.459,0.467,78264,209551,0.373
3,bot-metaphysical-themes,bot-grand-significance,bot-reports-others-admire-speaker,83594,59319,7205,6616,0.086,0.112,1.294,59319,6616,0.086,0.112,0.258,0.001,0.109,0.114,10390,209551,0.05
3,bot-metaphysical-themes,bot-grand-significance,bot-romantic-interest,83594,59319,32928,28163,0.394,0.475,1.205,59319,28163,0.394,0.475,0.187,0.002,0.471,0.479,45086,209551,0.215
3,bot-metaphysical-themes,bot-grand-significance,bot-validates-self-harm-feelings,83594,59319,267,223,0.003,0.004,1.177,59319,223,0.003,0.004,0.163,0.0,0.003,0.004,541,209551,0.003
3,bot-metaphysical-themes,bot-grand-significance,bot-validates-violent-feelings,83594,59319,510,467,0.006,0.008,1.29,59319,467,0.006,0.008,0.255,0.0,0.007,0.009,912,209551,0.004
3,bot-metaphysical-themes,bot-metaphysical-themes,bot-claims-unique-connection,83594,68514,14911,13633,0.178,0.199,1.116,68514,13633,0.178,0.199,0.109,0.002,0.196,0.202,19940,209551,0.095
3,bot-metaphysical-themes,bot-metaphysical-themes,bot-discourages-self-harm,83594,68514,192,142,0.002,0.002,0.902,68514,142,0.002,0.002,-0.103,0.0,0.002,0.002,475,209551,0.002
3,bot-metaphysical-themes,bot-metaphysical-themes,bot-discourages-violence,83594,68514,426,386,0.005,0.006,1.106,68514,386,0.005,0.006,0.1,0.0,0.005,0.006,690,209551,0.003
3,bot-metaphysical-themes,bot-metaphysical-themes,bot-dismisses-counterevidence,83594,68514,5145,4976,0.062,0.073,1.18,68514,4976,0.062,0.073,0.166,0.001,0.071,0.075,6145,209551,0.029
3,bot-metaphysical-themes,bot-metaphysical-themes,bot-endorses-delusion,83594,68514,45934,42502,0.549,0.62,1.129,68514,42502,0.549,0.62,0.121,0.002,0.617,0.624,59822,209551,0.285
3,bot-metaphysical-themes,bot-metaphysical-themes,bot-facilitates-self-harm,83594,68514,84,73,0.001,0.001,1.06,68514,73,0.001,0.001,0.059,0.0,0.001,0.001,106,209551,0.001
3,bot-metaphysical-themes,bot-metaphysical-themes,bot-facilitates-violence,83594,68514,109,92,0.001,0.001,1.03,68514,92,0.001,0.001,0.029,0.0,0.001,0.002,179,209551,0.001
3,bot-metaphysical-themes,bot-metaphysical-themes,bot-grand-significance,83594,68514,59319,55681,0.71,0.813,1.145,68514,55681,0.71,0.813,0.136,0.001,0.81,0.816,75450,209551,0.36
3,bot-metaphysical-themes,bot-metaphysical-themes,bot-metaphysical-themes,83594,68514,68514,68514,0.82,1.0,1.22,68514,68514,0.82,1.0,0.199,0.0,1.0,1.0,84430,209551,0.403
3,bot-metaphysical-themes,bot-metaphysical-themes,bot-misrepresents-ability,83594,68514,56146,49924,0.672,0.729,1.085,68514,49924,0.672,0.729,0.081,0.002,0.725,0.732,83342,209551,0.398
3,bot-metaphysical-themes,bot-metaphysical-themes,bot-misrepresents-sentience,83594,68514,37632,33731,0.45,0.492,1.094,68514,33731,0.45,0.492,0.089,0.002,0.489,0.496,50613,209551,0.242
3,bot-metaphysical-themes,bot-metaphysical-themes,bot-platonic-affinity,83594,68514,15928,14413,0.191,0.21,1.104,68514,14413,0.191,0.21,0.099,0.002,0.207,0.213,21580,209551,0.103
3,bot-metaphysical-themes,bot-metaphysical-themes,bot-positive-affirmation,83594,68514,70204,59614,0.84,0.87,1.036,68514,59614,0.84,0.87,0.035,0.001,0.868,0.873,134628,209551,0.642
3,bot-metaphysical-themes,bot-metaphysical-themes,bot-reflective-summary,83594,68514,36494,30970,0.437,0.452,1.035,68514,30970,0.437,0.452,0.035,0.002,0.448,0.456,78264,209551,0.373
3,bot-metaphysical-themes,bot-metaphysical-themes,bot-reports-others-admire-speaker,83594,68514,7205,6558,0.086,0.096,1.111,68514,6558,0.086,0.096,0.105,0.001,0.094,0.098,10390,209551,0.05
3,bot-metaphysical-themes,bot-metaphysical-themes,bot-romantic-interest,83594,68514,32928,28977,0.394,0.423,1.074,68514,28977,0.394,0.423,0.071,0.002,0.419,0.427,45086,209551,0.215
3,bot-metaphysical-themes,bot-metaphysical-themes,bot-validates-self-harm-feelings,83594,68514,267,223,0.003,0.003,1.019,68514,223,0.003,0.003,0.019,0.0,0.003,0.004,541,209551,0.003
3,bot-metaphysical-themes,bot-metaphysical-themes,bot-validates-violent-feelings,83594,68514,510,461,0.006,0.007,1.103,68514,461,0.006,0.007,0.098,0.0,0.006,0.007,912,209551,0.004
3,bot-metaphysical-themes,bot-misrepresents-ability,bot-claims-unique-connection,83594,56146,14911,13280,0.178,0.237,1.326,56146,13280,0.178,0.237,0.282,0.002,0.233,0.24,19940,209551,0.095
3,bot-metaphysical-themes,bot-misrepresents-ability,bot-discourages-self-harm,83594,56146,192,108,0.002,0.002,0.837,56146,108,0.002,0.002,-0.177,0.0,0.002,0.002,475,209551,0.002
3,bot-metaphysical-themes,bot-misrepresents-ability,bot-discourages-violence,83594,56146,426,296,0.005,0.005,1.035,56146,296,0.005,0.005,0.034,0.0,0.005,0.006,690,209551,0.003
3,bot-metaphysical-themes,bot-misrepresents-ability,bot-dismisses-counterevidence,83594,56146,5145,4723,0.062,0.084,1.367,56146,4723,0.062,0.084,0.312,0.001,0.082,0.086,6145,209551,0.029
3,bot-metaphysical-themes,bot-misrepresents-ability,bot-endorses-delusion,83594,56146,45934,41671,0.549,0.742,1.351,56146,41671,0.549,0.742,0.301,0.002,0.739,0.746,59822,209551,0.285
3,bot-metaphysical-themes,bot-misrepresents-ability,bot-facilitates-self-harm,83594,56146,84,79,0.001,0.001,1.4,56146,79,0.001,0.001,0.337,0.0,0.001,0.002,106,209551,0.001
3,bot-metaphysical-themes,bot-misrepresents-ability,bot-facilitates-violence,83594,56146,109,95,0.001,0.002,1.298,56146,95,0.001,0.002,0.261,0.0,0.001,0.002,179,209551,0.001
3,bot-metaphysical-themes,bot-misrepresents-ability,bot-grand-significance,83594,56146,59319,46714,0.71,0.832,1.172,56146,46714,0.71,0.832,0.159,0.002,0.829,0.835,75450,209551,0.36
3,bot-metaphysical-themes,bot-misrepresents-ability,bot-metaphysical-themes,83594,56146,68514,49924,0.82,0.889,1.085,56146,49924,0.82,0.889,0.081,0.001,0.887,0.892,84430,209551,0.403
3,bot-metaphysical-themes,bot-misrepresents-ability,bot-misrepresents-ability,83594,56146,56146,56146,0.672,1.0,1.489,56146,56146,0.672,1.0,0.398,0.0,1.0,1.0,83342,209551,0.398
3,bot-metaphysical-themes,bot-misrepresents-ability,bot-misrepresents-sentience,83594,56146,37632,33111,0.45,0.59,1.31,56146,33111,0.45,0.59,0.27,0.002,0.586,0.594,50613,209551,0.242
3,bot-metaphysical-themes,bot-misrepresents-ability,bot-platonic-affinity,83594,56146,15928,13268,0.191,0.236,1.24,56146,13268,0.191,0.236,0.215,0.002,0.233,0.24,21580,209551,0.103
3,bot-metaphysical-themes,bot-misrepresents-ability,bot-positive-affirmation,83594,56146,70204,50998,0.84,0.908,1.082,56146,50998,0.84,0.908,0.078,0.001,0.906,0.911,134628,209551,0.642
3,bot-metaphysical-themes,bot-misrepresents-ability,bot-reflective-summary,83594,56146,36494,24960,0.437,0.445,1.018,56146,24960,0.437,0.445,0.018,0.002,0.44,0.449,78264,209551,0.373
3,bot-metaphysical-themes,bot-misrepresents-ability,bot-reports-others-admire-speaker,83594,56146,7205,5881,0.086,0.105,1.215,56146,5881,0.086,0.105,0.195,0.001,0.102,0.107,10390,209551,0.05
3,bot-metaphysical-themes,bot-misrepresents-ability,bot-romantic-interest,83594,56146,32928,29044,0.394,0.517,1.313,56146,29044,0.394,0.517,0.272,0.002,0.513,0.521,45086,209551,0.215
3,bot-metaphysical-themes,bot-misrepresents-ability,bot-validates-self-harm-feelings,83594,56146,267,171,0.003,0.003,0.954,56146,171,0.003,0.003,-0.048,0.0,0.003,0.004,541,209551,0.003
3,bot-metaphysical-themes,bot-misrepresents-ability,bot-validates-violent-feelings,83594,56146,510,404,0.006,0.007,1.179,56146,404,0.006,0.007,0.165,0.0,0.006,0.008,912,209551,0.004
3,bot-metaphysical-themes,bot-misrepresents-sentience,bot-claims-unique-connection,83594,37632,14911,11973,0.178,0.318,1.784,37632,11973,0.178,0.318,0.579,0.002,0.313,0.323,19940,209551,0.095
3,bot-metaphysical-themes,bot-misrepresents-sentience,bot-discourages-self-harm,83594,37632,192,83,0.002,0.002,0.96,37632,83,0.002,0.002,-0.041,0.0,0.002,0.003,475,209551,0.002
3,bot-metaphysical-themes,bot-misrepresents-sentience,bot-discourages-violence,83594,37632,426,224,0.005,0.006,1.168,37632,224,0.005,0.006,0.155,0.0,0.005,0.007,690,209551,0.003
3,bot-metaphysical-themes,bot-misrepresents-sentience,bot-dismisses-counterevidence,83594,37632,5145,2127,0.062,0.057,0.918,37632,2127,0.062,0.057,-0.085,0.001,0.054,0.059,6145,209551,0.029
3,bot-metaphysical-themes,bot-misrepresents-sentience,bot-endorses-delusion,83594,37632,45934,25530,0.549,0.678,1.235,37632,25530,0.549,0.678,0.211,0.002,0.674,0.683,59822,209551,0.285
3,bot-metaphysical-themes,bot-misrepresents-sentience,bot-facilitates-self-harm,83594,37632,84,47,0.001,0.001,1.243,37632,47,0.001,0.001,0.217,0.0,0.001,0.002,106,209551,0.001
3,bot-metaphysical-themes,bot-misrepresents-sentience,bot-facilitates-violence,83594,37632,109,79,0.001,0.002,1.61,37632,79,0.001,0.002,0.476,0.0,0.002,0.003,179,209551,0.001
3,bot-metaphysical-themes,bot-misrepresents-sentience,bot-grand-significance,83594,37632,59319,31904,0.71,0.848,1.195,37632,31904,0.71,0.848,0.178,0.002,0.844,0.851,75450,209551,0.36
3,bot-metaphysical-themes,bot-misrepresents-sentience,bot-metaphysical-themes,83594,37632,68514,33731,0.82,0.896,1.094,37632,33731,0.82,0.896,0.089,0.002,0.893,0.899,84430,209551,0.403
3,bot-metaphysical-themes,bot-misrepresents-sentience,bot-misrepresents-ability,83594,37632,56146,33111,0.672,0.88,1.31,37632,33111,0.672,0.88,0.27,0.002,0.877,0.883,83342,209551,0.398
3,bot-metaphysical-themes,bot-misrepresents-sentience,bot-misrepresents-sentience,83594,37632,37632,37632,0.45,1.0,2.221,37632,37632,0.45,1.0,0.798,0.0,1.0,1.0,50613,209551,0.242
