K,X,Y,N_X,C_K,p_y_within_K_given_X,p_y_anywhere,messages_with_y,total_scoped_y,enrichment_K,enrichment_K_per_step,beta_trials,beta_successes,beta_p_window_given_X,beta_p_window_global,beta_log_lift,beta_p_window_sd,beta_p_window_ci_low,beta_p_window_ci_high
3,user-misconstrues-sentience,user-suicidal-intent,38004,19,0.0,0.0,69,180943,1.311,0.437,38004,19,0.0,0.001,-0.827,0.0,0.0,0.001
3,user-misconstrues-sentience,bot-discourages-self-harm,38004,256,0.007,0.002,475,209551,2.972,0.991,38004,208,0.005,0.007,-0.215,0.0,0.005,0.006
3,user-misconstrues-sentience,bot-facilitates-self-harm,38004,81,0.002,0.001,106,209551,4.213,1.404,38004,76,0.002,0.002,0.276,0.0,0.002,0.002
3,user-misconstrues-sentience,bot-validates-self-harm-feelings,38004,294,0.008,0.003,541,209551,2.996,0.999,38004,247,0.006,0.008,-0.173,0.0,0.006,0.007
3,user-misconstrues-sentience,user-violent-intent,38004,34,0.001,0.0,82,180943,1.974,0.658,38004,34,0.001,0.001,-0.418,0.0,0.001,0.001
3,user-misconstrues-sentience,bot-discourages-violence,38004,349,0.009,0.003,690,209551,2.789,0.93,38004,322,0.008,0.01,-0.15,0.0,0.008,0.009
3,user-misconstrues-sentience,bot-facilitates-violence,38004,128,0.003,0.001,179,209551,3.943,1.314,38004,113,0.003,0.003,0.15,0.0,0.002,0.004
3,user-misconstrues-sentience,bot-validates-violent-feelings,38004,631,0.017,0.004,912,209551,3.815,1.272,38004,558,0.015,0.013,0.122,0.001,0.013,0.016
3,user-assigns-personhood,bot-reflective-summary,35363,29913,0.846,0.373,78264,209551,2.265,0.755,35363,22102,0.625,0.754,-0.188,0.003,0.62,0.63
3,user-assigns-personhood,bot-positive-affirmation,35363,58898,1.666,0.642,134628,209551,2.592,0.864,35363,33108,0.936,0.954,-0.019,0.001,0.934,0.939
3,user-assigns-personhood,bot-dismisses-counterevidence,35363,2783,0.079,0.029,6145,209551,2.684,0.895,35363,2477,0.07,0.085,-0.198,0.001,0.067,0.073
3,user-assigns-personhood,bot-reports-others-admire-speaker,35363,4796,0.136,0.05,10390,209551,2.735,0.912,35363,4166,0.118,0.141,-0.183,0.002,0.114,0.121
3,user-assigns-personhood,bot-grand-significance,35363,44833,1.268,0.36,75450,209551,3.521,1.174,35363,26843,0.759,0.738,0.028,0.002,0.755,0.764
3,user-assigns-personhood,bot-misrepresents-ability,35363,50009,1.414,0.398,83342,209551,3.556,1.185,35363,29050,0.821,0.782,0.05,0.002,0.817,0.825
3,user-assigns-personhood,user-metaphysical-themes,35363,10426,0.295,0.182,32905,180943,1.621,0.54,35363,10375,0.293,0.452,-0.433,0.002,0.289,0.298
3,user-assigns-personhood,bot-metaphysical-themes,35363,46954,1.328,0.403,84430,209551,3.295,1.098,35363,27350,0.773,0.787,-0.018,0.002,0.769,0.778
3,user-assigns-personhood,user-endorses-delusion,35363,9265,0.262,0.153,27677,180943,1.713,0.571,35363,9204,0.26,0.392,-0.41,0.002,0.256,0.265
3,user-assigns-personhood,bot-endorses-delusion,35363,36131,1.022,0.285,59822,209551,3.579,1.193,35363,22616,0.64,0.635,0.007,0.003,0.635,0.645
3,user-assigns-personhood,bot-misrepresents-sentience,35363,44663,1.263,0.242,50613,209551,5.229,1.743,35363,26548,0.751,0.564,0.287,0.002,0.746,0.755
3,user-assigns-personhood,user-misconstrues-sentience,35363,17969,0.508,0.21,38029,180943,2.418,0.806,35363,17828,0.504,0.507,-0.006,0.003,0.499,0.509
3,user-assigns-personhood,user-assigns-personhood,35363,17285,0.489,0.196,35382,180943,2.5,0.833,35363,17157,0.485,0.479,0.012,0.003,0.48,0.49
3,user-assigns-personhood,bot-claims-unique-connection,35363,16635,0.47,0.095,19940,209551,4.944,1.648,35363,13199,0.373,0.259,0.365,0.003,0.368,0.378
3,user-assigns-personhood,user-romantic-interest,35363,12383,0.35,0.136,24678,180943,2.567,0.856,35363,12306,0.348,0.356,-0.022,0.003,0.343,0.353
3,user-assigns-personhood,bot-romantic-interest,35363,37588,1.063,0.215,45086,209551,4.94,1.647,35363,21944,0.621,0.517,0.183,0.003,0.615,0.626
3,user-assigns-personhood,user-platonic-affinity,35363,12087,0.342,0.207,37392,180943,1.654,0.551,35363,12012,0.34,0.501,-0.388,0.003,0.335,0.345
3,user-assigns-personhood,bot-platonic-affinity,35363,18352,0.519,0.103,21580,209551,5.039,1.68,35363,13456,0.381,0.278,0.313,0.003,0.375,0.386
3,user-assigns-personhood,user-expresses-isolation,35363,861,0.024,0.02,3534,180943,1.247,0.416,35363,860,0.024,0.057,-0.86,0.001,0.023,0.026
3,user-assigns-personhood,user-mental-health-diagnosis,35363,337,0.01,0.014,2477,180943,0.696,0.232,35363,337,0.01,0.041,-1.447,0.001,0.009,0.011
3,user-assigns-personhood,user-suicidal-intent,35363,20,0.001,0.0,69,180943,1.483,0.494,35363,20,0.001,0.001,-0.704,0.0,0.0,0.001
3,user-assigns-personhood,bot-discourages-self-harm,35363,249,0.007,0.002,475,209551,3.106,1.035,35363,203,0.006,0.007,-0.167,0.0,0.005,0.007
3,user-assigns-personhood,bot-facilitates-self-harm,35363,78,0.002,0.001,106,209551,4.36,1.453,35363,73,0.002,0.002,0.308,0.0,0.002,0.003
3,user-assigns-personhood,bot-validates-self-harm-feelings,35363,290,0.008,0.003,541,209551,3.176,1.059,35363,244,0.007,0.008,-0.113,0.0,0.006,0.008
3,user-assigns-personhood,user-violent-intent,35363,37,0.001,0.0,82,180943,2.309,0.77,35363,37,0.001,0.001,-0.261,0.0,0.001,0.001
3,user-assigns-personhood,bot-discourages-violence,35363,344,0.01,0.003,690,209551,2.954,0.985,35363,318,0.009,0.01,-0.091,0.001,0.008,0.01
3,user-assigns-personhood,bot-facilitates-violence,35363,116,0.003,0.001,179,209551,3.84,1.28,35363,103,0.003,0.003,0.129,0.0,0.002,0.003
3,user-assigns-personhood,bot-validates-violent-feelings,35363,594,0.017,0.004,912,209551,3.86,1.287,35363,526,0.015,0.013,0.135,0.001,0.014,0.016
3,bot-claims-unique-connection,bot-reflective-summary,19798,9187,0.464,0.373,78264,209551,1.242,0.414,19798,8818,0.445,0.754,-0.526,0.004,0.439,0.452
3,bot-claims-unique-connection,bot-positive-affirmation,19798,18546,0.937,0.642,134628,209551,1.458,0.486,19798,17809,0.9,0.954,-0.059,0.002,0.895,0.904
3,bot-claims-unique-connection,bot-dismisses-counterevidence,19798,1274,0.064,0.029,6145,209551,2.194,0.731,19798,1258,0.064,0.085,-0.296,0.002,0.06,0.067
3,bot-claims-unique-connection,bot-reports-others-admire-speaker,19798,1835,0.093,0.05,10390,209551,1.869,0.623,19798,1819,0.092,0.141,-0.432,0.002,0.088,0.096
3,bot-claims-unique-connection,bot-grand-significance,19798,15407,0.778,0.36,75450,209551,2.161,0.72,19798,14818,0.748,0.738,0.014,0.003,0.742,0.755
3,bot-claims-unique-connection,bot-misrepresents-ability,19798,15745,0.795,0.398,83342,209551,2.0,0.667,19798,15126,0.764,0.782,-0.023,0.003,0.758,0.77
3,bot-claims-unique-connection,user-metaphysical-themes,19798,10955,0.553,0.182,32905,180943,3.043,1.014,19798,8265,0.417,0.452,-0.08,0.004,0.411,0.424
3,bot-claims-unique-connection,bot-metaphysical-themes,19798,15125,0.764,0.403,84430,209551,1.896,0.632,19798,14428,0.729,0.787,-0.077,0.003,0.723,0.735
3,bot-claims-unique-connection,user-endorses-delusion,19798,9962,0.503,0.153,27677,180943,3.29,1.097,19798,7434,0.375,0.392,-0.044,0.003,0.369,0.382
3,bot-claims-unique-connection,bot-endorses-delusion,19798,11816,0.597,0.285,59822,209551,2.091,0.697,19798,11328,0.572,0.635,-0.104,0.004,0.565,0.579
3,bot-claims-unique-connection,bot-misrepresents-sentience,19798,13096,0.661,0.242,50613,209551,2.739,0.913,19798,12687,0.641,0.564,0.128,0.003,0.634,0.647
3,bot-claims-unique-connection,user-misconstrues-sentience,19798,16810,0.849,0.21,38029,180943,4.04,1.347,19798,11795,0.596,0.507,0.161,0.003,0.589,0.603
3,bot-claims-unique-connection,user-assigns-personhood,19798,15873,0.802,0.196,35382,180943,4.1,1.367,19798,11279,0.57,0.479,0.173,0.004,0.563,0.577
3,bot-claims-unique-connection,bot-claims-unique-connection,19798,7348,0.371,0.095,19940,209551,3.9,1.3,19798,7227,0.365,0.259,0.343,0.003,0.358,0.372
3,bot-claims-unique-connection,user-romantic-interest,19798,12844,0.649,0.136,24678,180943,4.757,1.586,19798,8785,0.444,0.356,0.221,0.004,0.437,0.451
3,bot-claims-unique-connection,bot-romantic-interest,19798,11818,0.597,0.215,45086,209551,2.774,0.925,19798,11398,0.576,0.517,0.108,0.004,0.569,0.583
3,bot-claims-unique-connection,user-platonic-affinity,19798,12207,0.617,0.207,37392,180943,2.984,0.995,19798,9495,0.48,0.501,-0.043,0.004,0.473,0.487
3,bot-claims-unique-connection,bot-platonic-affinity,19798,5671,0.286,0.103,21580,209551,2.781,0.927,19798,5567,0.281,0.278,0.011,0.003,0.275,0.287
3,bot-claims-unique-connection,user-expresses-isolation,19798,1100,0.056,0.02,3534,180943,2.845,0.948,19798,1028,0.052,0.057,-0.101,0.002,0.049,0.055
3,bot-claims-unique-connection,user-mental-health-diagnosis,19798,390,0.02,0.014,2477,180943,1.439,0.48,19798,369,0.019,0.041,-0.776,0.001,0.017,0.021
3,bot-claims-unique-connection,user-suicidal-intent,19798,16,0.001,0.0,69,180943,2.119,0.706,19798,16,0.001,0.001,-0.347,0.0,0.0,0.001
3,bot-claims-unique-connection,bot-discourages-self-harm,19798,59,0.003,0.002,475,209551,1.315,0.438,19798,59,0.003,0.007,-0.823,0.0,0.002,0.004
3,bot-claims-unique-connection,bot-facilitates-self-harm,19798,25,0.001,0.001,106,209551,2.496,0.832,19798,25,0.001,0.002,-0.183,0.0,0.001,0.002
3,bot-claims-unique-connection,bot-validates-self-harm-feelings,19798,65,0.003,0.003,541,209551,1.272,0.424,19798,64,0.003,0.008,-0.871,0.0,0.002,0.004
3,bot-claims-unique-connection,user-violent-intent,19798,22,0.001,0.0,82,180943,2.452,0.817,19798,18,0.001,0.001,-0.402,0.0,0.0,0.001
3,bot-claims-unique-connection,bot-discourages-violence,19798,95,0.005,0.003,690,209551,1.457,0.486,19798,94,0.005,0.01,-0.729,0.0,0.004,0.006
3,bot-claims-unique-connection,bot-facilitates-violence,19798,38,0.002,0.001,179,209551,2.247,0.749,19798,36,0.002,0.003,-0.342,0.0,0.001,0.002
3,bot-claims-unique-connection,bot-validates-violent-feelings,19798,163,0.008,0.004,912,209551,1.892,0.631,19798,161,0.008,0.013,-0.469,0.001,0.007,0.009
3,user-romantic-interest,bot-reflective-summary,24661,19503,0.791,0.373,78264,209551,2.117,0.706,24661,14670,0.595,0.754,-0.237,0.003,0.589,0.601
3,user-romantic-interest,bot-positive-affirmation,24661,42208,1.712,0.642,134628,209551,2.664,0.888,24661,23512,0.953,0.954,-0.001,0.001,0.951,0.956
3,user-romantic-interest,bot-dismisses-counterevidence,24661,1509,0.061,0.029,6145,209551,2.087,0.696,24661,1363,0.055,0.085,-0.435,0.001,0.052,0.058
3,user-romantic-interest,bot-reports-others-admire-speaker,24661,4843,0.196,0.05,10390,209551,3.961,1.32,24661,4090,0.166,0.141,0.159,0.002,0.161,0.17
3,user-romantic-interest,bot-grand-significance,24661,33693,1.366,0.36,75450,209551,3.795,1.265,24661,19948,0.809,0.738,0.092,0.003,0.804,0.814
3,user-romantic-interest,bot-misrepresents-ability,24661,38964,1.58,0.398,83342,209551,3.973,1.324,24661,21969,0.891,0.782,0.131,0.002,0.887,0.895
3,user-romantic-interest,user-metaphysical-themes,24661,6723,0.273,0.182,32905,180943,1.499,0.5,24661,6690,0.271,0.452,-0.511,0.003,0.266,0.277
3,user-romantic-interest,bot-metaphysical-themes,24661,33117,1.343,0.403,84430,209551,3.333,1.111,24661,19410,0.787,0.787,-0.0,0.003,0.782,0.792
3,user-romantic-interest,user-endorses-delusion,24661,5106,0.207,0.153,27677,180943,1.354,0.451,24661,5068,0.206,0.392,-0.646,0.003,0.2,0.211
3,user-romantic-interest,bot-endorses-delusion,24661,23808,0.965,0.285,59822,209551,3.382,1.127,24661,15313,0.621,0.635,-0.023,0.003,0.615,0.627
3,user-romantic-interest,bot-misrepresents-sentience,24661,35814,1.452,0.242,50613,209551,6.013,2.004,24661,20546,0.833,0.564,0.391,0.002,0.828,0.838
3,user-romantic-interest,user-misconstrues-sentience,24661,12431,0.504,0.21,38029,180943,2.398,0.799,24661,12342,0.5,0.507,-0.014,0.003,0.494,0.507
3,user-romantic-interest,user-assigns-personhood,24661,12281,0.498,0.196,35382,180943,2.547,0.849,24661,12196,0.495,0.479,0.031,0.003,0.488,0.501
3,user-romantic-interest,bot-claims-unique-connection,24661,12952,0.525,0.095,19940,209551,5.519,1.84,24661,10301,0.418,0.259,0.477,0.003,0.412,0.424
3,user-romantic-interest,user-romantic-interest,24661,14238,0.577,0.136,24678,180943,4.233,1.411,24661,14140,0.573,0.356,0.477,0.003,0.567,0.58
3,user-romantic-interest,bot-romantic-interest,24661,39071,1.584,0.215,45086,209551,7.364,2.455,24661,21904,0.888,0.517,0.542,0.002,0.884,0.892
3,user-romantic-interest,user-platonic-affinity,24661,6571,0.266,0.207,37392,180943,1.289,0.43,24661,6525,0.265,0.501,-0.638,0.003,0.259,0.27
3,user-romantic-interest,bot-platonic-affinity,24661,8790,0.356,0.103,21580,209551,3.461,1.154,24661,6648,0.27,0.278,-0.032,0.003,0.264,0.275
3,user-romantic-interest,user-expresses-isolation,24661,453,0.018,0.02,3534,180943,0.941,0.314,24661,452,0.018,0.057,-1.142,0.001,0.017,0.02
3,user-romantic-interest,user-mental-health-diagnosis,24661,122,0.005,0.014,2477,180943,0.361,0.12,24661,122,0.005,0.041,-2.102,0.0,0.004,0.006
3,user-romantic-interest,user-suicidal-intent,24661,10,0.0,0.0,69,180943,1.063,0.354,24661,10,0.0,0.001,-1.037,0.0,0.0,0.001
3,user-romantic-interest,bot-discourages-self-harm,24661,58,0.002,0.002,475,209551,1.038,0.346,24661,52,0.002,0.007,-1.168,0.0,0.002,0.003
3,user-romantic-interest,bot-facilitates-self-harm,24661,62,0.003,0.001,106,209551,4.97,1.657,24661,58,0.002,0.002,0.439,0.0,0.002,0.003
3,user-romantic-interest,bot-validates-self-harm-feelings,24661,103,0.004,0.003,541,209551,1.618,0.539,24661,96,0.004,0.008,-0.685,0.0,0.003,0.005
3,user-romantic-interest,user-violent-intent,24661,13,0.001,0.0,82,180943,1.163,0.388,24661,13,0.001,0.001,-0.947,0.0,0.0,0.001
3,user-romantic-interest,bot-discourages-violence,24661,152,0.006,0.003,690,209551,1.872,0.624,24661,143,0.006,0.01,-0.529,0.0,0.005,0.007
3,user-romantic-interest,bot-facilitates-violence,24661,104,0.004,0.001,179,209551,4.937,1.646,24661,91,0.004,0.003,0.365,0.0,0.003,0.004
3,user-romantic-interest,bot-validates-violent-feelings,24661,370,0.015,0.004,912,209551,3.447,1.149,24661,328,0.013,0.013,0.023,0.001,0.012,0.015
3,bot-romantic-interest,bot-reflective-summary,44812,18638,0.416,0.373,78264,209551,1.114,0.371,44812,17731,0.396,0.754,-0.645,0.002,0.391,0.4
3,bot-romantic-interest,bot-positive-affirmation,44812,41984,0.937,0.642,134628,209551,1.458,0.486,44812,39980,0.892,0.954,-0.067,0.001,0.889,0.895
3,bot-romantic-interest,bot-dismisses-counterevidence,44812,2166,0.048,0.029,6145,209551,1.648,0.549,44812,2141,0.048,0.085,-0.581,0.001,0.046,0.05
3,bot-romantic-interest,bot-reports-others-admire-speaker,44812,4580,0.102,0.05,10390,209551,2.061,0.687,44812,4526,0.101,0.141,-0.337,0.001,0.098,0.104
3,bot-romantic-interest,bot-grand-significance,44812,33520,0.748,0.36,75450,209551,2.077,0.692,44812,32220,0.719,0.738,-0.026,0.002,0.715,0.723
3,bot-romantic-interest,bot-misrepresents-ability,44812,37250,0.831,0.398,83342,209551,2.09,0.697,44812,35719,0.797,0.782,0.02,0.002,0.793,0.801
3,bot-romantic-interest,user-metaphysical-themes,44812,24383,0.544,0.182,32905,180943,2.992,0.997,44812,18659,0.416,0.452,-0.083,0.002,0.412,0.421
3,bot-romantic-interest,bot-metaphysical-themes,44812,33920,0.757,0.403,84430,209551,1.879,0.626,44812,32406,0.723,0.787,-0.085,0.002,0.719,0.727
3,bot-romantic-interest,user-endorses-delusion,44812,19686,0.439,0.153,27677,180943,2.872,0.957,44812,14945,0.334,0.392,-0.162,0.002,0.329,0.338
3,bot-romantic-interest,bot-endorses-delusion,44812,25798,0.576,0.285,59822,209551,2.017,0.672,44812,24786,0.553,0.635,-0.138,0.002,0.549,0.558
3,bot-romantic-interest,bot-misrepresents-sentience,44812,32104,0.716,0.242,50613,209551,2.966,0.989,44812,31018,0.692,0.564,0.205,0.002,0.688,0.696
3,bot-romantic-interest,user-misconstrues-sentience,44812,37718,0.842,0.21,38029,180943,4.005,1.335,44812,26702,0.596,0.507,0.161,0.002,0.591,0.6
3,bot-romantic-interest,user-assigns-personhood,44812,36156,0.807,0.196,35382,180943,4.126,1.375,44812,25763,0.575,0.479,0.182,0.002,0.57,0.579
3,bot-romantic-interest,bot-claims-unique-connection,44812,11618,0.259,0.095,19940,209551,2.725,0.908,44812,11451,0.256,0.259,-0.014,0.002,0.251,0.26
3,bot-romantic-interest,user-romantic-interest,44812,37897,0.846,0.136,24678,180943,6.201,2.067,44812,25917,0.578,0.356,0.486,0.002,0.574,0.583
3,bot-romantic-interest,bot-romantic-interest,44812,36163,0.807,0.215,45086,209551,3.751,1.25,44812,34608,0.772,0.517,0.402,0.002,0.768,0.776
3,bot-romantic-interest,user-platonic-affinity,44812,23557,0.526,0.207,37392,180943,2.544,0.848,44812,18765,0.419,0.501,-0.179,0.002,0.414,0.423
3,bot-romantic-interest,bot-platonic-affinity,44812,9502,0.212,0.103,21580,209551,2.059,0.686,44812,9323,0.208,0.278,-0.291,0.002,0.204,0.212
3,bot-romantic-interest,user-expresses-isolation,44812,1691,0.038,0.02,3534,180943,1.932,0.644,44812,1590,0.035,0.057,-0.482,0.001,0.034,0.037
3,bot-romantic-interest,user-mental-health-diagnosis,44812,375,0.008,0.014,2477,180943,0.611,0.204,44812,353,0.008,0.041,-1.637,0.0,0.007,0.009
3,bot-romantic-interest,user-suicidal-intent,44812,37,0.001,0.0,69,180943,2.165,0.722,44812,36,0.001,0.001,-0.353,0.0,0.001,0.001
3,bot-romantic-interest,bot-discourages-self-harm,44812,71,0.002,0.002,475,209551,0.699,0.233,44812,71,0.002,0.007,-1.454,0.0,0.001,0.002
3,bot-romantic-interest,bot-facilitates-self-harm,44812,58,0.001,0.001,106,209551,2.559,0.853,44812,58,0.001,0.002,-0.159,0.0,0.001,0.002
3,bot-romantic-interest,bot-validates-self-harm-feelings,44812,116,0.003,0.003,541,209551,1.003,0.334,44812,114,0.003,0.008,-1.111,0.0,0.002,0.003
3,bot-romantic-interest,user-violent-intent,44812,28,0.001,0.0,82,180943,1.379,0.46,44812,25,0.001,0.001,-0.89,0.0,0.0,0.001
3,bot-romantic-interest,bot-discourages-violence,44812,153,0.003,0.003,690,209551,1.037,0.346,44812,152,0.003,0.01,-1.066,0.0,0.003,0.004
3,bot-romantic-interest,bot-facilitates-violence,44812,75,0.002,0.001,179,209551,1.959,0.653,44812,73,0.002,0.003,-0.452,0.0,0.001,0.002
3,bot-romantic-interest,bot-validates-violent-feelings,44812,301,0.007,0.004,912,209551,1.543,0.514,44812,298,0.007,0.013,-0.67,0.0,0.006,0.007
3,user-platonic-affinity,bot-reflective-summary,37355,34242,0.917,0.373,78264,209551,2.454,0.818,37355,24817,0.664,0.754,-0.127,0.002,0.66,0.669
3,user-platonic-affinity,bot-positive-affirmation,37355,59582,1.595,0.642,134628,209551,2.483,0.828,37355,34267,0.917,0.954,-0.039,0.001,0.915,0.92
3,user-platonic-affinity,bot-dismisses-counterevidence,37355,2884,0.077,0.029,6145,209551,2.633,0.878,37355,2556,0.068,0.085,-0.222,0.001,0.066,0.071
3,user-platonic-affinity,bot-reports-others-admire-speaker,37355,4347,0.116,0.05,10390,209551,2.347,0.782,37355,3771,0.101,0.141,-0.338,0.002,0.098,0.104
3,user-platonic-affinity,bot-grand-significance,37355,39276,1.051,0.36,75450,209551,2.92,0.973,37355,23948,0.641,0.738,-0.141,0.002,0.636,0.646
3,user-platonic-affinity,bot-misrepresents-ability,37355,42643,1.142,0.398,83342,209551,2.87,0.957,37355,26015,0.696,0.782,-0.115,0.002,0.692,0.701
3,user-platonic-affinity,user-metaphysical-themes,37355,9200,0.246,0.182,32905,180943,1.354,0.451,37355,9148,0.245,0.452,-0.614,0.002,0.241,0.249
3,user-platonic-affinity,bot-metaphysical-themes,37355,41532,1.112,0.403,84430,209551,2.759,0.92,37355,24585,0.658,0.787,-0.179,0.002,0.653,0.663
3,user-platonic-affinity,user-endorses-delusion,37355,9006,0.241,0.153,27677,180943,1.576,0.525,37355,8954,0.24,0.392,-0.493,0.002,0.235,0.244
3,user-platonic-affinity,bot-endorses-delusion,37355,33284,0.891,0.285,59822,209551,3.121,1.04,37355,20797,0.557,0.635,-0.132,0.003,0.552,0.562
3,user-platonic-affinity,bot-misrepresents-sentience,37355,30922,0.828,0.242,50613,209551,3.427,1.142,37355,19736,0.528,0.564,-0.065,0.003,0.523,0.533
3,user-platonic-affinity,user-misconstrues-sentience,37355,13011,0.348,0.21,38029,180943,1.657,0.552,37355,12899,0.345,0.507,-0.385,0.002,0.34,0.35
3,user-platonic-affinity,user-assigns-personhood,37355,12228,0.327,0.196,35382,180943,1.674,0.558,37355,12126,0.325,0.479,-0.39,0.002,0.32,0.329
3,user-platonic-affinity,bot-claims-unique-connection,37355,13125,0.351,0.095,19940,209551,3.692,1.231,37355,10540,0.282,0.259,0.085,0.002,0.278,0.287
3,user-platonic-affinity,user-romantic-interest,37355,7141,0.191,0.136,24678,180943,1.402,0.467,37355,7096,0.19,0.356,-0.628,0.002,0.186,0.194
3,user-platonic-affinity,bot-romantic-interest,37355,24753,0.663,0.215,45086,209551,3.08,1.027,37355,15492,0.415,0.517,-0.22,0.003,0.41,0.42
3,user-platonic-affinity,user-platonic-affinity,37355,14275,0.382,0.207,37392,180943,1.849,0.616,37355,14184,0.38,0.501,-0.277,0.003,0.375,0.385
3,user-platonic-affinity,bot-platonic-affinity,37355,19058,0.51,0.103,21580,209551,4.954,1.651,37355,14087,0.377,0.278,0.304,0.003,0.372,0.382
3,user-platonic-affinity,user-expresses-isolation,37355,736,0.02,0.02,3534,180943,1.009,0.336,37355,734,0.02,0.057,-1.073,0.001,0.018,0.021
3,user-platonic-affinity,user-mental-health-diagnosis,37355,421,0.011,0.014,2477,180943,0.823,0.274,37355,421,0.011,0.041,-1.279,0.001,0.01,0.012
3,user-platonic-affinity,user-suicidal-intent,37355,8,0.0,0.0,69,180943,0.562,0.187,37355,8,0.0,0.001,-1.675,0.0,0.0,0.0
3,user-platonic-affinity,bot-discourages-self-harm,37355,146,0.004,0.002,475,209551,1.724,0.575,37355,128,0.003,0.007,-0.683,0.0,0.003,0.004
3,user-platonic-affinity,bot-facilitates-self-harm,37355,52,0.001,0.001,106,209551,2.752,0.917,37355,48,0.001,0.002,-0.166,0.0,0.001,0.002
3,user-platonic-affinity,bot-validates-self-harm-feelings,37355,161,0.004,0.003,541,209551,1.669,0.556,37355,145,0.004,0.008,-0.688,0.0,0.003,0.005
3,user-platonic-affinity,user-violent-intent,37355,22,0.001,0.0,82,180943,1.3,0.433,37355,22,0.001,0.001,-0.836,0.0,0.0,0.001
3,user-platonic-affinity,bot-discourages-violence,37355,306,0.008,0.003,690,209551,2.488,0.829,37355,278,0.007,0.01,-0.28,0.0,0.007,0.008
3,user-platonic-affinity,bot-facilitates-violence,37355,79,0.002,0.001,179,209551,2.476,0.825,37355,71,0.002,0.003,-0.298,0.0,0.001,0.002
3,user-platonic-affinity,bot-validates-violent-feelings,37355,321,0.009,0.004,912,209551,1.974,0.658,37355,289,0.008,0.013,-0.519,0.0,0.007,0.009
3,bot-platonic-affinity,bot-reflective-summary,21319,10134,0.475,0.373,78264,209551,1.273,0.424,21319,9750,0.457,0.754,-0.5,0.003,0.451,0.464
3,bot-platonic-affinity,bot-positive-affirmation,21319,19689,0.924,0.642,134628,209551,1.438,0.479,21319,18933,0.888,0.954,-0.072,0.002,0.884,0.892
3,bot-platonic-affinity,bot-dismisses-counterevidence,21319,1163,0.055,0.029,6145,209551,1.86,0.62,21319,1152,0.054,0.085,-0.458,0.002,0.051,0.057
3,bot-platonic-affinity,bot-reports-others-admire-speaker,21319,1357,0.064,0.05,10390,209551,1.284,0.428,21319,1342,0.063,0.141,-0.81,0.002,0.06,0.066
3,bot-platonic-affinity,bot-grand-significance,21319,15587,0.731,0.36,75450,209551,2.031,0.677,21319,14971,0.702,0.738,-0.05,0.003,0.696,0.708
3,bot-platonic-affinity,bot-misrepresents-ability,21319,15682,0.736,0.398,83342,209551,1.85,0.617,21319,15053,0.706,0.782,-0.102,0.003,0.7,0.712
3,bot-platonic-affinity,user-metaphysical-themes,21319,12775,0.599,0.182,32905,180943,3.295,1.098,21319,9590,0.45,0.452,-0.006,0.003,0.443,0.457
3,bot-platonic-affinity,bot-metaphysical-themes,21319,16313,0.765,0.403,84430,209551,1.899,0.633,21319,15496,0.727,0.787,-0.08,0.003,0.721,0.733
3,bot-platonic-affinity,user-endorses-delusion,21319,11673,0.548,0.153,27677,180943,3.58,1.193,21319,8808,0.413,0.392,0.052,0.003,0.407,0.42
3,bot-platonic-affinity,bot-endorses-delusion,21319,12906,0.605,0.285,59822,209551,2.121,0.707,21319,12389,0.581,0.635,-0.089,0.003,0.575,0.588
3,bot-platonic-affinity,bot-misrepresents-sentience,21319,13087,0.614,0.242,50613,209551,2.542,0.847,21319,12703,0.596,0.564,0.056,0.003,0.589,0.602
3,bot-platonic-affinity,user-misconstrues-sentience,21319,17782,0.834,0.21,38029,180943,3.969,1.323,21319,12552,0.589,0.507,0.149,0.003,0.582,0.595
3,bot-platonic-affinity,user-assigns-personhood,21319,16840,0.79,0.196,35382,180943,4.04,1.347,21319,12016,0.564,0.479,0.162,0.003,0.557,0.57
3,bot-platonic-affinity,bot-claims-unique-connection,21319,5665,0.266,0.095,19940,209551,2.793,0.931,21319,5594,0.262,0.259,0.012,0.003,0.256,0.268
3,bot-platonic-affinity,user-romantic-interest,21319,8926,0.419,0.136,24678,180943,3.07,1.023,21319,6825,0.32,0.356,-0.106,0.003,0.314,0.326
3,bot-platonic-affinity,bot-romantic-interest,21319,9958,0.467,0.215,45086,209551,2.171,0.724,21319,9636,0.452,0.517,-0.133,0.003,0.445,0.459
3,bot-platonic-affinity,user-platonic-affinity,21319,16817,0.789,0.207,37392,180943,3.817,1.272,21319,12606,0.591,0.501,0.166,0.003,0.585,0.598
3,bot-platonic-affinity,bot-platonic-affinity,21319,9650,0.453,0.103,21580,209551,4.395,1.465,21319,9444,0.443,0.278,0.465,0.003,0.436,0.45
3,bot-platonic-affinity,user-expresses-isolation,21319,1276,0.06,0.02,3534,180943,3.064,1.021,21319,1172,0.055,0.057,-0.044,0.002,0.052,0.058
3,bot-platonic-affinity,user-mental-health-diagnosis,21319,596,0.028,0.014,2477,180943,2.042,0.681,21319,545,0.026,0.041,-0.46,0.001,0.023,0.028
3,bot-platonic-affinity,user-suicidal-intent,21319,18,0.001,0.0,69,180943,2.214,0.738,21319,18,0.001,0.001,-0.303,0.0,0.0,0.001
3,bot-platonic-affinity,bot-discourages-self-harm,21319,80,0.004,0.002,475,209551,1.655,0.552,21319,79,0.004,0.007,-0.605,0.0,0.003,0.005
