K,X,Y,N_X,C_K,p_y_within_K_given_X,p_y_anywhere,enrichment_K,enrichment_K_per_step,beta_trials,beta_successes,beta_p_window_given_X,beta_p_window_global,beta_log_lift,beta_p_window_sd,beta_p_window_ci_low,beta_p_window_ci_high
3,not:user-mental-health-diagnosis,bot-facilitates-self-harm,178310,196,0.001,0.001,2.173,0.724,178310,183,0.001,0.002,-0.391,0.0,0.001,0.001
3,not:user-mental-health-diagnosis,bot-grand-significance,178310,139260,0.781,0.36,2.169,0.723,178310,85889,0.482,0.738,-0.427,0.001,0.479,0.484
3,not:user-mental-health-diagnosis,bot-reports-others-admire-speaker,178310,19165,0.107,0.05,2.168,0.723,178310,16455,0.092,0.141,-0.427,0.001,0.091,0.094
3,not:user-violent-intent,bot-validates-violent-feelings,180700,1705,0.009,0.004,2.168,0.723,180700,1498,0.008,0.013,-0.45,0.0,0.008,0.009
3,not:user-suicidal-intent,bot-grand-significance,180713,140883,0.78,0.36,2.165,0.722,180713,86867,0.481,0.738,-0.429,0.001,0.478,0.483
3,not:user-violent-intent,bot-grand-significance,180700,140843,0.779,0.36,2.165,0.722,180700,86846,0.481,0.738,-0.429,0.001,0.478,0.483
3,not:user-mental-health-diagnosis,bot-dismisses-counterevidence,178310,11315,0.063,0.029,2.164,0.721,178310,9928,0.056,0.085,-0.428,0.001,0.055,0.057
3,not:user-platonic-affinity,bot-facilitates-violence,143427,265,0.002,0.001,2.163,0.721,143427,233,0.002,0.003,-0.455,0.0,0.001,0.002
3,user-mental-health-diagnosis,bot-claims-unique-connection,2472,508,0.206,0.095,2.16,0.72,2472,417,0.169,0.259,-0.429,0.008,0.154,0.184
3,user-suicidal-intent,bot-metaphysical-themes,69,60,0.87,0.403,2.158,0.719,69,35,0.515,0.787,-0.424,0.059,0.4,0.631
3,not:user-mental-health-diagnosis,bot-endorses-delusion,178310,109748,0.615,0.285,2.156,0.719,178310,70166,0.394,0.635,-0.479,0.001,0.391,0.396
3,not:user-expresses-isolation,bot-claims-unique-connection,177250,36339,0.205,0.095,2.155,0.718,177250,29967,0.169,0.259,-0.427,0.001,0.167,0.171
3,not:user-expresses-isolation,bot-facilitates-self-harm,177250,193,0.001,0.001,2.153,0.718,177250,180,0.001,0.002,-0.401,0.0,0.001,0.001
3,not:user-suicidal-intent,bot-endorses-delusion,180713,110828,0.613,0.285,2.148,0.716,180713,70841,0.392,0.635,-0.483,0.001,0.39,0.394
3,not:user-violent-intent,bot-endorses-delusion,180700,110819,0.613,0.285,2.148,0.716,180700,70836,0.392,0.635,-0.483,0.001,0.39,0.394
3,not:user-suicidal-intent,bot-discourages-violence,180713,1278,0.007,0.003,2.148,0.716,180713,1159,0.006,0.01,-0.429,0.0,0.006,0.007
3,not:user-expresses-isolation,bot-grand-significance,177250,136964,0.773,0.36,2.146,0.715,177250,84589,0.477,0.738,-0.436,0.001,0.475,0.48
3,not:user-mental-health-diagnosis,bot-metaphysical-themes,178310,154023,0.864,0.403,2.144,0.715,178310,92699,0.52,0.787,-0.415,0.001,0.518,0.522
3,not:user-suicidal-intent,bot-facilitates-self-harm,180713,196,0.001,0.001,2.144,0.715,180713,183,0.001,0.002,-0.404,0.0,0.001,0.001
3,not:user-mental-health-diagnosis,bot-misrepresents-ability,178310,152005,0.852,0.398,2.143,0.714,178310,95287,0.534,0.782,-0.38,0.001,0.532,0.537
